id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
73474,https://dadosabertos.camara.leg.br/api/v2/deputados/73474,LUCI CHOINACKI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SC,54,https://www.camara.leg.br/internet/deputado/bandep/73474.jpg,
160628,https://dadosabertos.camara.leg.br/api/v2/deputados/160628,LUCIANA SANTOS,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,PE,54,https://www.camara.leg.br/internet/deputado/bandep/160628.jpg,
73982,https://dadosabertos.camara.leg.br/api/v2/deputados/73982,LUCIANO CASTRO,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RR,54,https://www.camara.leg.br/internet/deputado/bandep/73982.jpg,
160513,https://dadosabertos.camara.leg.br/api/v2/deputados/160513,LUCIANO MOREIRA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MA,54,https://www.camara.leg.br/internet/deputado/bandep/160513.jpg,
73777,https://dadosabertos.camara.leg.br/api/v2/deputados/73777,LUCIANO PIZZATTO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,PR,54,https://www.camara.leg.br/internet/deputado/bandep/73777.jpg,
141484,https://dadosabertos.camara.leg.br/api/v2/deputados/141484,LÚCIO VALE,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,PA,54,https://www.camara.leg.br/internet/deputado/bandep/141484.jpg,
94931,https://dadosabertos.camara.leg.br/api/v2/deputados/94931,LUCIO VIEIRA LIMA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,BA,54,https://www.camara.leg.br/internet/deputado/bandep/94931.jpg,
73483,https://dadosabertos.camara.leg.br/api/v2/deputados/73483,LUIS CARLOS HEINZE,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,RS,54,https://www.camara.leg.br/internet/deputado/bandep/73483.jpg,
160510,https://dadosabertos.camara.leg.br/api/v2/deputados/160510,LUIS TIBE,PTdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36847,MG,54,https://www.camara.leg.br/internet/deputado/bandep/160510.jpg,
74133,https://dadosabertos.camara.leg.br/api/v2/deputados/74133,LUIZ ALBERTO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,54,https://www.camara.leg.br/internet/deputado/bandep/74133.jpg,
160547,https://dadosabertos.camara.leg.br/api/v2/deputados/160547,LUIZ ARGÔLO,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,BA,54,https://www.camara.leg.br/internet/deputado/bandep/160547.jpg,
160645,https://dadosabertos.camara.leg.br/api/v2/deputados/160645,LUIZ CARLOS,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,AP,54,https://www.camara.leg.br/internet/deputado/bandep/160645.jpg,
141485,https://dadosabertos.camara.leg.br/api/v2/deputados/141485,LUIZ CARLOS BUSATO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,RS,54,https://www.camara.leg.br/internet/deputado/bandep/141485.jpg,
73778,https://dadosabertos.camara.leg.br/api/v2/deputados/73778,LUIZ CARLOS HAULY,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PR,54,https://www.camara.leg.br/internet/deputado/bandep/73778.jpg,
141486,https://dadosabertos.camara.leg.br/api/v2/deputados/141486,LUIZ CARLOS SETIM,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,PR,54,https://www.camara.leg.br/internet/deputado/bandep/141486.jpg,
74041,https://dadosabertos.camara.leg.br/api/v2/deputados/74041,LUIZ COUTO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PB,54,https://www.camara.leg.br/internet/deputado/bandep/74041.jpg,
171618,https://dadosabertos.camara.leg.br/api/v2/deputados/171618,LUIZ DE DEUS,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,BA,54,https://www.camara.leg.br/internet/deputado/bandep/171618.jpg,
141487,https://dadosabertos.camara.leg.br/api/v2/deputados/141487,LUIZ FERNANDO FARIA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MG,54,https://www.camara.leg.br/internet/deputado/bandep/141487.jpg,
160662,https://dadosabertos.camara.leg.br/api/v2/deputados/160662,LUIZ FERNANDO MACHADO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,54,https://www.camara.leg.br/internet/deputado/bandep/160662.jpg,
162332,https://dadosabertos.camara.leg.br/api/v2/deputados/162332,LUIZ NISHIMORI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,PR,54,https://www.camara.leg.br/internet/deputado/bandep/162332.jpg,
161962,https://dadosabertos.camara.leg.br/api/v2/deputados/161962,LUIZ NOÉ,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RS,54,https://www.camara.leg.br/internet/deputado/bandep/161962.jpg,
161906,https://dadosabertos.camara.leg.br/api/v2/deputados/161906,LUIZ OTAVIO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PA,54,https://www.camara.leg.br/internet/deputado/bandep/161906.jpg,
160550,https://dadosabertos.camara.leg.br/api/v2/deputados/160550,LUIZ PITIMAN,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,DF,54,https://www.camara.leg.br/internet/deputado/bandep/160550.jpg,
74688,https://dadosabertos.camara.leg.br/api/v2/deputados/74688,LUIZ SÉRGIO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/74688.jpg,
74784,https://dadosabertos.camara.leg.br/api/v2/deputados/74784,LUIZA ERUNDINA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,54,https://www.camara.leg.br/internet/deputado/bandep/74784.jpg,
166402,https://dadosabertos.camara.leg.br/api/v2/deputados/166402,MAGDA MOFATTO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,GO,54,https://www.camara.leg.br/internet/deputado/bandep/166402.jpg,
74802,https://dadosabertos.camara.leg.br/api/v2/deputados/74802,MAGELA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,DF,54,https://www.camara.leg.br/internet/deputado/bandep/74802.jpg,
149327,https://dadosabertos.camara.leg.br/api/v2/deputados/149327,MAJOR FÁBIO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,PB,54,https://www.camara.leg.br/internet/deputado/bandep/149327.jpg,
160633,https://dadosabertos.camara.leg.br/api/v2/deputados/160633,MANDETTA,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,MS,54,https://www.camara.leg.br/internet/deputado/bandep/160633.jpg,
179382,https://dadosabertos.camara.leg.br/api/v2/deputados/179382,MANOEL ANTUNES,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,SP,54,https://www.camara.leg.br/internet/deputado/bandep/179382.jpg,
141490,https://dadosabertos.camara.leg.br/api/v2/deputados/141490,MANOEL JUNIOR,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,54,https://www.camara.leg.br/internet/deputado/bandep/141490.jpg,
74456,https://dadosabertos.camara.leg.br/api/v2/deputados/74456,MANOEL SALVIANO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,CE,54,https://www.camara.leg.br/internet/deputado/bandep/74456.jpg,
171622,https://dadosabertos.camara.leg.br/api/v2/deputados/171622,MANUEL ROSA NECA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/171622.jpg,
141492,https://dadosabertos.camara.leg.br/api/v2/deputados/141492,MANUELA D'ÁVILA,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,54,https://www.camara.leg.br/internet/deputado/bandep/141492.jpg,
160565,https://dadosabertos.camara.leg.br/api/v2/deputados/160565,MARA GABRILLI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SP,54,https://www.camara.leg.br/internet/deputado/bandep/160565.jpg,
74124,https://dadosabertos.camara.leg.br/api/v2/deputados/74124,MARÇAL FILHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MS,54,https://www.camara.leg.br/internet/deputado/bandep/74124.jpg,
178821,https://dadosabertos.camara.leg.br/api/v2/deputados/178821,MARCELINHO CARIOCA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,54,https://www.camara.leg.br/internet/deputado/bandep/178821.jpg,
160660,https://dadosabertos.camara.leg.br/api/v2/deputados/160660,MARCELO AGUIAR,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,SP,54,https://www.camara.leg.br/internet/deputado/bandep/160660.jpg,
146613,https://dadosabertos.camara.leg.br/api/v2/deputados/146613,MARCELO ALMEIDA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,54,https://www.camara.leg.br/internet/deputado/bandep/146613.jpg,
74460,https://dadosabertos.camara.leg.br/api/v2/deputados/74460,MARCELO CASTRO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PI,54,https://www.camara.leg.br/internet/deputado/bandep/74460.jpg,
74143,https://dadosabertos.camara.leg.br/api/v2/deputados/74143,MARCELO GUIMARÃES FILHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,BA,54,https://www.camara.leg.br/internet/deputado/bandep/74143.jpg,
76287,https://dadosabertos.camara.leg.br/api/v2/deputados/76287,MARCELO MATOS,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/76287.jpg,
74363,https://dadosabertos.camara.leg.br/api/v2/deputados/74363,MARCIO BITTAR,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,AC,54,https://www.camara.leg.br/internet/deputado/bandep/74363.jpg,
141497,https://dadosabertos.camara.leg.br/api/v2/deputados/141497,MÁRCIO FRANÇA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,SP,54,https://www.camara.leg.br/internet/deputado/bandep/141497.jpg,
141496,https://dadosabertos.camara.leg.br/api/v2/deputados/141496,MARCIO JUNQUEIRA,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,RR,54,https://www.camara.leg.br/internet/deputado/bandep/141496.jpg,
160542,https://dadosabertos.camara.leg.br/api/v2/deputados/160542,MÁRCIO MACÊDO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SE,54,https://www.camara.leg.br/internet/deputado/bandep/160542.jpg,
150418,https://dadosabertos.camara.leg.br/api/v2/deputados/150418,MÁRCIO MARINHO,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,BA,54,https://www.camara.leg.br/internet/deputado/bandep/150418.jpg,
74744,https://dadosabertos.camara.leg.br/api/v2/deputados/74744,MARCIO REINALDO MOREIRA,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74744.jpg,
133373,https://dadosabertos.camara.leg.br/api/v2/deputados/133373,MARCO MAIA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,54,https://www.camara.leg.br/internet/deputado/bandep/133373.jpg,
160536,https://dadosabertos.camara.leg.br/api/v2/deputados/160536,MARCO TEBALDI,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,SC,54,https://www.camara.leg.br/internet/deputado/bandep/160536.jpg,
160535,https://dadosabertos.camara.leg.br/api/v2/deputados/160535,MARCON,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,54,https://www.camara.leg.br/internet/deputado/bandep/160535.jpg,
74745,https://dadosabertos.camara.leg.br/api/v2/deputados/74745,MARCOS LIMA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74745.jpg,
74634,https://dadosabertos.camara.leg.br/api/v2/deputados/74634,MARCOS MEDRADO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36764,BA,54,https://www.camara.leg.br/internet/deputado/bandep/74634.jpg,
141500,https://dadosabertos.camara.leg.br/api/v2/deputados/141500,MARCOS MONTES,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MG,54,https://www.camara.leg.br/internet/deputado/bandep/141500.jpg,
167722,https://dadosabertos.camara.leg.br/api/v2/deputados/167722,MARCOS ROGÉRIO,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,RO,54,https://www.camara.leg.br/internet/deputado/bandep/167722.jpg,
159238,https://dadosabertos.camara.leg.br/api/v2/deputados/159238,MARCUS PESTANA,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MG,54,https://www.camara.leg.br/internet/deputado/bandep/159238.jpg,
74235,https://dadosabertos.camara.leg.br/api/v2/deputados/74235,MARCUS VICENTE,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,ES,54,https://www.camara.leg.br/internet/deputado/bandep/74235.jpg,
171619,https://dadosabertos.camara.leg.br/api/v2/deputados/171619,MARGARIDA SALOMÃO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,54,https://www.camara.leg.br/internet/deputado/bandep/171619.jpg,
74398,https://dadosabertos.camara.leg.br/api/v2/deputados/74398,MARIA DO ROSÁRIO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,54,https://www.camara.leg.br/internet/deputado/bandep/74398.jpg,
176794,https://dadosabertos.camara.leg.br/api/v2/deputados/176794,MARIA LUCIA PRANDI,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,54,https://www.camara.leg.br/internet/deputado/bandep/176794.jpg,
164361,https://dadosabertos.camara.leg.br/api/v2/deputados/164361,MARINA SANTANNA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,GO,54,https://www.camara.leg.br/internet/deputado/bandep/164361.jpg,
74177,https://dadosabertos.camara.leg.br/api/v2/deputados/74177,MARINHA RAUPP,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RO,54,https://www.camara.leg.br/internet/deputado/bandep/74177.jpg,
74747,https://dadosabertos.camara.leg.br/api/v2/deputados/74747,MÁRIO DE OLIVEIRA,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74747.jpg,
168447,https://dadosabertos.camara.leg.br/api/v2/deputados/168447,MÁRIO FEITOZA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,CE,54,https://www.camara.leg.br/internet/deputado/bandep/168447.jpg,
74158,https://dadosabertos.camara.leg.br/api/v2/deputados/74158,MÁRIO HERINGER,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74158.jpg,
74635,https://dadosabertos.camara.leg.br/api/v2/deputados/74635,MÁRIO NEGROMONTE,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,BA,54,https://www.camara.leg.br/internet/deputado/bandep/74635.jpg,
121759,https://dadosabertos.camara.leg.br/api/v2/deputados/121759,MARLLOS SAMPAIO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PI,54,https://www.camara.leg.br/internet/deputado/bandep/121759.jpg,
179880,https://dadosabertos.camara.leg.br/api/v2/deputados/179880,MASSAMI MIKI,PSL,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,AM,54,https://www.camara.leg.br/internet/deputado/bandep/179880.jpg,
179386,https://dadosabertos.camara.leg.br/api/v2/deputados/179386,MAURÍCIO ALMEIDA,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MA,54,https://www.camara.leg.br/internet/deputado/bandep/179386.jpg,
75431,https://dadosabertos.camara.leg.br/api/v2/deputados/75431,MAURÍCIO DZIEDRICKI,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,RS,54,https://www.camara.leg.br/internet/deputado/bandep/75431.jpg,
74050,https://dadosabertos.camara.leg.br/api/v2/deputados/74050,MAURÍCIO QUINTELLA LESSA,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,AL,54,https://www.camara.leg.br/internet/deputado/bandep/74050.jpg,
74045,https://dadosabertos.camara.leg.br/api/v2/deputados/74045,MAURÍCIO RANDS,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PE,54,https://www.camara.leg.br/internet/deputado/bandep/74045.jpg,
141506,https://dadosabertos.camara.leg.br/api/v2/deputados/141506,MAURÍCIO TRINDADE,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,BA,54,https://www.camara.leg.br/internet/deputado/bandep/141506.jpg,
73588,https://dadosabertos.camara.leg.br/api/v2/deputados/73588,MAURO BENEVIDES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,CE,54,https://www.camara.leg.br/internet/deputado/bandep/73588.jpg,
74749,https://dadosabertos.camara.leg.br/api/v2/deputados/74749,MAURO LOPES,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74749.jpg,
141507,https://dadosabertos.camara.leg.br/api/v2/deputados/141507,MAURO MARIANI,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,SC,54,https://www.camara.leg.br/internet/deputado/bandep/141507.jpg,
141508,https://dadosabertos.camara.leg.br/api/v2/deputados/141508,MAURO NAZIF,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,RO,54,https://www.camara.leg.br/internet/deputado/bandep/141508.jpg,
178827,https://dadosabertos.camara.leg.br/api/v2/deputados/178827,MAX FILHO,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,ES,54,https://www.camara.leg.br/internet/deputado/bandep/178827.jpg,
73904,https://dadosabertos.camara.leg.br/api/v2/deputados/73904,MENDES RIBEIRO FILHO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RS,54,https://www.camara.leg.br/internet/deputado/bandep/73904.jpg,
74428,https://dadosabertos.camara.leg.br/api/v2/deputados/74428,MENDONÇA FILHO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,PE,54,https://www.camara.leg.br/internet/deputado/bandep/74428.jpg,
74056,https://dadosabertos.camara.leg.br/api/v2/deputados/74056,MENDONÇA PRADO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,SE,54,https://www.camara.leg.br/internet/deputado/bandep/74056.jpg,
141509,https://dadosabertos.camara.leg.br/api/v2/deputados/141509,MIGUEL CORRÊA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,54,https://www.camara.leg.br/internet/deputado/bandep/141509.jpg,
74787,https://dadosabertos.camara.leg.br/api/v2/deputados/74787,MILTON MONTI,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,SP,54,https://www.camara.leg.br/internet/deputado/bandep/74787.jpg,
160644,https://dadosabertos.camara.leg.br/api/v2/deputados/160644,MIRIQUINHO BATISTA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PA,54,https://www.camara.leg.br/internet/deputado/bandep/160644.jpg,
74862,https://dadosabertos.camara.leg.br/api/v2/deputados/74862,MIRO TEIXEIRA,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/74862.jpg,
160561,https://dadosabertos.camara.leg.br/api/v2/deputados/160561,MISSIONÁRIO JOSÉ OLIMPIO,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,SP,54,https://www.camara.leg.br/internet/deputado/bandep/160561.jpg,
74238,https://dadosabertos.camara.leg.br/api/v2/deputados/74238,MOACIR MICHELETTO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,54,https://www.camara.leg.br/internet/deputado/bandep/74238.jpg,
141537,https://dadosabertos.camara.leg.br/api/v2/deputados/141537,MOREIRA MENDES,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RO,54,https://www.camara.leg.br/internet/deputado/bandep/141537.jpg,
74108,https://dadosabertos.camara.leg.br/api/v2/deputados/74108,NARCIO RODRIGUES,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74108.jpg,
133372,https://dadosabertos.camara.leg.br/api/v2/deputados/133372,NATAN DONADON,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36852,RO,54,https://www.camara.leg.br/internet/deputado/bandep/133372.jpg,
74491,https://dadosabertos.camara.leg.br/api/v2/deputados/74491,NAZARENO FONTELES,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PI,54,https://www.camara.leg.br/internet/deputado/bandep/74491.jpg,
141510,https://dadosabertos.camara.leg.br/api/v2/deputados/141510,NEILTON MULIM,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36814,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/141510.jpg,
73416,https://dadosabertos.camara.leg.br/api/v2/deputados/73416,NELSON BORNIER,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/73416.jpg,
160567,https://dadosabertos.camara.leg.br/api/v2/deputados/160567,NELSON MARCHEZAN JUNIOR,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RS,54,https://www.camara.leg.br/internet/deputado/bandep/160567.jpg,
73553,https://dadosabertos.camara.leg.br/api/v2/deputados/73553,NELSON MARQUEZELLI,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,SP,54,https://www.camara.leg.br/internet/deputado/bandep/73553.jpg,
73781,https://dadosabertos.camara.leg.br/api/v2/deputados/73781,NELSON MEURER,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,PR,54,https://www.camara.leg.br/internet/deputado/bandep/73781.jpg,
160566,https://dadosabertos.camara.leg.br/api/v2/deputados/160566,NELSON PADOVANI,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833,PR,54,https://www.camara.leg.br/internet/deputado/bandep/160566.jpg,
74571,https://dadosabertos.camara.leg.br/api/v2/deputados/74571,NELSON PELLEGRINO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,54,https://www.camara.leg.br/internet/deputado/bandep/74571.jpg,
146307,https://dadosabertos.camara.leg.br/api/v2/deputados/146307,NERI GELLER,PP**,https://dadosabertos.camara.leg.br/api/v2/partidos/36809,MT,54,https://www.camara.leg.br/internet/deputado/bandep/146307.jpg,
74750,https://dadosabertos.camara.leg.br/api/v2/deputados/74750,NEWTON CARDOSO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74750.jpg,
160657,https://dadosabertos.camara.leg.br/api/v2/deputados/160657,NEWTON LIMA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,SP,54,https://www.camara.leg.br/internet/deputado/bandep/160657.jpg,
74447,https://dadosabertos.camara.leg.br/api/v2/deputados/74447,NICE LOBÃO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MA,54,https://www.camara.leg.br/internet/deputado/bandep/74447.jpg,
160564,https://dadosabertos.camara.leg.br/api/v2/deputados/160564,NILDA GONDIM,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PB,54,https://www.camara.leg.br/internet/deputado/bandep/160564.jpg,
73594,https://dadosabertos.camara.leg.br/api/v2/deputados/73594,NILMAR RUIZ,PR,https://dadosabertos.camara.leg.br/api/v2/partidos/36761,TO,54,https://www.camara.leg.br/internet/deputado/bandep/73594.jpg,
74751,https://dadosabertos.camara.leg.br/api/v2/deputados/74751,NILMÁRIO MIRANDA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74751.jpg,
166401,https://dadosabertos.camara.leg.br/api/v2/deputados/166401,NILSON LEITÃO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MT,54,https://www.camara.leg.br/internet/deputado/bandep/166401.jpg,
74352,https://dadosabertos.camara.leg.br/api/v2/deputados/74352,NILSON PINTO,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,PA,54,https://www.camara.leg.br/internet/deputado/bandep/74352.jpg,
74359,https://dadosabertos.camara.leg.br/api/v2/deputados/74359,NILTON CAPIXABA,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,RO,54,https://www.camara.leg.br/internet/deputado/bandep/74359.jpg,
74159,https://dadosabertos.camara.leg.br/api/v2/deputados/74159,ODAIR CUNHA,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,54,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg,
73782,https://dadosabertos.camara.leg.br/api/v2/deputados/73782,ODILIO BALBINOTTI,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,54,https://www.camara.leg.br/internet/deputado/bandep/73782.jpg,
73464,https://dadosabertos.camara.leg.br/api/v2/deputados/73464,OLIVEIRA FILHO,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,PR,54,https://www.camara.leg.br/internet/deputado/bandep/73464.jpg,
160563,https://dadosabertos.camara.leg.br/api/v2/deputados/160563,ONOFRE SANTO AGOSTINI,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SC,54,https://www.camara.leg.br/internet/deputado/bandep/160563.jpg,
74399,https://dadosabertos.camara.leg.br/api/v2/deputados/74399,ONYX LORENZONI,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,RS,54,https://www.camara.leg.br/internet/deputado/bandep/74399.jpg,
141514,https://dadosabertos.camara.leg.br/api/v2/deputados/141514,OSMAR JÚNIOR,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,PI,54,https://www.camara.leg.br/internet/deputado/bandep/141514.jpg,
73463,https://dadosabertos.camara.leg.br/api/v2/deputados/73463,OSMAR SERRAGLIO,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,PR,54,https://www.camara.leg.br/internet/deputado/bandep/73463.jpg,
73692,https://dadosabertos.camara.leg.br/api/v2/deputados/73692,OSMAR TERRA,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,RS,54,https://www.camara.leg.br/internet/deputado/bandep/73692.jpg,
74430,https://dadosabertos.camara.leg.br/api/v2/deputados/74430,OSVALDO COELHO,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,PE,54,https://www.camara.leg.br/internet/deputado/bandep/74430.jpg,
74191,https://dadosabertos.camara.leg.br/api/v2/deputados/74191,OSVALDO REIS,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800,TO,54,https://www.camara.leg.br/internet/deputado/bandep/74191.jpg,
141515,https://dadosabertos.camara.leg.br/api/v2/deputados/141515,OTAVIO LEITE,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RJ,54,https://www.camara.leg.br/internet/deputado/bandep/141515.jpg,
160540,https://dadosabertos.camara.leg.br/api/v2/deputados/160540,OTONIEL LIMA,PRB,https://dadosabertos.camara.leg.br/api/v2/partidos/36815,SP,54,https://www.camara.leg.br/internet/deputado/bandep/160540.jpg,
160650,https://dadosabertos.camara.leg.br/api/v2/deputados/160650,OZIEL OLIVEIRA,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,BA,54,https://www.camara.leg.br/internet/deputado/bandep/160650.jpg,
160556,https://dadosabertos.camara.leg.br/api/v2/deputados/160556,PADRE JOAO,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,54,https://www.camara.leg.br/internet/deputado/bandep/160556.jpg,
